price,utc_departure,local_departure,utc_arrival,local_arrival,distance,flyTo,flyFrom,quality,airline_iata,id,City,Airport,Refs,Country,State/Province,icao,iata,name,city,subd,country,elevation,lat,lon,tz
95,2022-07-02 11:00:00+00:00,2022-07-02 07:00:00+00:00,2022-07-02 12:24:00+00:00,2022-07-02 08:24:00+00:00,644.3,BWI,MYR,113.517432,NK,1a4e0a0b4ae700009d423393_0,Myrtle Beach,Myrtle Beach International Airport,,US,South Carolina,KMYR,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,25.0,33.6796989441,-78.9282989502,America/New_York
95,2022-07-01 11:00:00+00:00,2022-07-01 07:00:00+00:00,2022-07-01 12:24:00+00:00,2022-07-01 08:24:00+00:00,644.3,BWI,MYR,113.517432,NK,1a4e0a0b4ae6000088a47e37_0,Myrtle Beach,Myrtle Beach International Airport,,US,South Carolina,KMYR,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,25.0,33.6796989441,-78.9282989502,America/New_York
95,2022-06-27 11:00:00+00:00,2022-06-27 07:00:00+00:00,2022-06-27 12:24:00+00:00,2022-06-27 08:24:00+00:00,644.3,BWI,MYR,113.517432,NK,1a4e0a0b4ae200003da069fc_0,Myrtle Beach,Myrtle Beach International Airport,,US,South Carolina,KMYR,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,25.0,33.6796989441,-78.9282989502,America/New_York
95,2022-07-01 18:23:00+00:00,2022-07-01 14:23:00+00:00,2022-07-01 20:28:00+00:00,2022-07-01 16:28:00+00:00,1189.3,BOS,MYR,118.984085,NK,1a4e04884ae60000d945bf94_0,Myrtle Beach,Myrtle Beach International Airport,,US,South Carolina,KMYR,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,25.0,33.6796989441,-78.9282989502,America/New_York
95,2022-06-24 21:40:00+00:00,2022-06-24 17:40:00+00:00,2022-06-24 23:46:00+00:00,2022-06-24 19:46:00+00:00,1189.3,BOS,MYR,119.117418,NK,1a4e04884adf0000f93df1f1_0,Myrtle Beach,Myrtle Beach International Airport,,US,South Carolina,KMYR,MYR,Myrtle Beach International Airport,Myrtle Beach,South Carolina,US,25.0,33.6796989441,-78.9282989502,America/New_York
97,2022-06-30 18:25:00+00:00,2022-06-30 14:25:00+00:00,2022-06-30 21:27:00+00:00,2022-06-30 16:27:00+00:00,1777.63,AUS,FLL,128.485487,NK,04cd16924ae50000d121dc8e_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
97,2022-07-02 18:25:00+00:00,2022-07-02 14:25:00+00:00,2022-07-02 21:27:00+00:00,2022-07-02 16:27:00+00:00,1777.63,AUS,FLL,128.485487,NK,04cd16924ae700003b946d09_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
97,2022-06-26 15:00:00+00:00,2022-06-26 11:00:00+00:00,2022-06-26 18:20:00+00:00,2022-06-26 14:20:00+00:00,2030.51,BOS,MIA,130.885481,NK,0f6b04884ae10000791fbfff_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
97,2022-06-23 15:00:00+00:00,2022-06-23 11:00:00+00:00,2022-06-23 18:20:00+00:00,2022-06-23 14:20:00+00:00,2030.51,BOS,MIA,130.885481,NK,0f6b04884ade00005fe37189_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
98,2022-06-29 22:57:00+00:00,2022-06-29 18:57:00+00:00,2022-06-30 01:13:00+00:00,2022-06-29 20:13:00+00:00,1108.78,IAH,ATL,123.302879,NK,03a7230e4ae4000086f180a2_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
98,2022-06-25 17:05:00+00:00,2022-06-25 13:05:00+00:00,2022-06-25 19:28:00+00:00,2022-06-25 15:28:00+00:00,1270.37,BWI,MCO,124.23621,NK,08d70a0b4ae00000c7bef8d0_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
99,2022-06-27 14:50:00+00:00,2022-06-27 10:50:00+00:00,2022-06-27 17:13:00+00:00,2022-06-27 13:13:00+00:00,1270.37,BWI,MCO,125.18692,NK,08d70a0b4ae2000068612319_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
99,2022-06-30 02:25:00+00:00,2022-06-29 22:25:00+00:00,2022-06-30 04:51:00+00:00,2022-06-30 00:51:00+00:00,1270.37,BWI,MCO,125.586919,NK,08d70a0b4ae40000be92fc16_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
99,2022-07-01 02:25:00+00:00,2022-06-30 22:25:00+00:00,2022-07-01 04:51:00+00:00,2022-07-01 00:51:00+00:00,1270.37,BWI,MCO,125.586919,NK,08d70a0b4ae500008e4882ea_0,Orlando,Orlando International Airport,Base,US,Florida,KMCO,MCO,Orlando International Airport,Orlando,Florida,US,96.0,28.4293994904,-81.3089981079,America/New_York
100,2022-06-23 17:50:00+00:00,2022-06-23 12:50:00+00:00,2022-06-23 20:20:00+00:00,2022-06-23 15:20:00+00:00,1308.61,IAH,CUN,127.070962,NK,1cfb230e4ade0000bc7296ee_0,Cancun,Cancun International Airport,,MX,Quintana Roo,MMUN,CUN,Cancun International Airport,Cancun,Quintana Roo,MX,22.0,21.0365009308,-86.8770980835,America/Cancun
100,2022-06-22 17:50:00+00:00,2022-06-22 12:50:00+00:00,2022-06-22 20:20:00+00:00,2022-06-22 15:20:00+00:00,1308.61,IAH,CUN,127.070962,NK,1cfb230e4add000034cec37a_0,Cancun,Cancun International Airport,,MX,Quintana Roo,MMUN,CUN,Cancun International Airport,Cancun,Quintana Roo,MX,22.0,21.0365009308,-86.8770980835,America/Cancun
100,2022-06-30 15:00:00+00:00,2022-06-30 11:00:00+00:00,2022-06-30 18:20:00+00:00,2022-06-30 14:20:00+00:00,2030.51,BOS,MIA,133.737612,NK,0f6b04884ae50000ae9f7d76_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
102,2022-06-25 16:56:00+00:00,2022-06-25 12:56:00+00:00,2022-06-25 18:46:00+00:00,2022-06-25 14:46:00+00:00,928.54,BWI,ATL,123.639063,NK,03a70a0b4ae00000822b0a42_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
102,2022-06-25 20:10:00+00:00,2022-06-25 16:10:00+00:00,2022-06-25 22:00:00+00:00,2022-06-25 18:00:00+00:00,928.54,BWI,ATL,123.639063,NK,03a70a0b4ae00000db4e7f92_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-27 20:38:00+00:00,2022-06-27 16:38:00+00:00,2022-06-27 22:28:00+00:00,2022-06-27 17:28:00+00:00,849.17,MSP,DTW,124.589773,NK,244d13b74ae2000078668f79_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
103,2022-06-30 16:56:00+00:00,2022-06-30 12:56:00+00:00,2022-06-30 18:46:00+00:00,2022-06-30 14:46:00+00:00,928.54,BWI,ATL,124.589773,NK,03a70a0b4ae50000fa2d9a02_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-27 16:56:00+00:00,2022-06-27 12:56:00+00:00,2022-06-27 18:46:00+00:00,2022-06-27 14:46:00+00:00,928.54,BWI,ATL,124.589773,NK,03a70a0b4ae2000054b6a7a3_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-30 20:10:00+00:00,2022-06-30 16:10:00+00:00,2022-06-30 22:00:00+00:00,2022-06-30 18:00:00+00:00,928.54,BWI,ATL,124.589773,NK,03a70a0b4ae50000a348efd2_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-28 20:10:00+00:00,2022-06-28 16:10:00+00:00,2022-06-28 22:00:00+00:00,2022-06-28 18:00:00+00:00,928.54,BWI,ATL,124.589773,NK,03a70a0b4ae300005f28abd0_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-28 16:56:00+00:00,2022-06-28 12:56:00+00:00,2022-06-28 18:46:00+00:00,2022-06-28 14:46:00+00:00,928.54,BWI,ATL,124.589773,NK,03a70a0b4ae30000064dde00_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-29 16:56:00+00:00,2022-06-29 12:56:00+00:00,2022-06-29 18:46:00+00:00,2022-06-29 14:46:00+00:00,928.54,BWI,ATL,124.589773,NK,03a70a0b4ae40000caf7e4fe_0,Atlanta,Hartsfield Jackson Atlanta International Airport,Base,US,Georgia,KATL,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,Georgia,US,1026.0,33.6366996765,-84.4281005859,America/New_York
103,2022-06-28 12:20:00+00:00,2022-06-28 08:20:00+00:00,2022-06-28 14:58:00+00:00,2022-06-28 10:58:00+00:00,1494.35,BWI,FLL,130.989757,NK,04cd0a0b4ae300000df941be_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-29 12:20:00+00:00,2022-06-29 08:20:00+00:00,2022-06-29 14:58:00+00:00,2022-06-29 10:58:00+00:00,1494.35,BWI,FLL,130.989757,NK,04cd0a0b4ae40000bbb42a0a_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-30 12:20:00+00:00,2022-06-30 08:20:00+00:00,2022-06-30 14:58:00+00:00,2022-06-30 10:58:00+00:00,1494.35,BWI,FLL,130.989757,NK,04cd0a0b4ae50000d4353fe5_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-30 20:15:00+00:00,2022-06-30 16:15:00+00:00,2022-06-30 22:55:00+00:00,2022-06-30 18:55:00+00:00,1494.35,BWI,FLL,131.256423,NK,04cd0a0b4ae5000055d06360_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-25 20:15:00+00:00,2022-06-25 16:15:00+00:00,2022-06-25 22:55:00+00:00,2022-06-25 18:55:00+00:00,1494.35,BWI,FLL,131.256423,NK,04cd0a0b4ae000002dd6f320_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-07-02 20:15:00+00:00,2022-07-02 16:15:00+00:00,2022-07-02 22:55:00+00:00,2022-07-02 18:55:00+00:00,1494.35,BWI,FLL,131.256423,NK,04cd0a0b4ae7000026e6c052_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-30 01:10:00+00:00,2022-06-29 21:10:00+00:00,2022-06-30 03:52:00+00:00,2022-06-29 23:52:00+00:00,1494.35,BWI,FLL,131.523089,NK,04cd0a0b4ae40000fe8d2bf5_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-07-02 01:10:00+00:00,2022-07-01 21:10:00+00:00,2022-07-02 03:52:00+00:00,2022-07-01 23:52:00+00:00,1494.35,BWI,FLL,131.523089,NK,04cd0a0b4ae600006ccf7787_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-07-03 01:10:00+00:00,2022-07-02 21:10:00+00:00,2022-07-03 03:52:00+00:00,2022-07-02 23:52:00+00:00,1494.35,BWI,FLL,131.523089,NK,04cd0a0b4ae70000bd61f63b_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-29 01:10:00+00:00,2022-06-28 21:10:00+00:00,2022-06-29 03:52:00+00:00,2022-06-28 23:52:00+00:00,1494.35,BWI,FLL,131.523089,NK,04cd0a0b4ae300003237110b_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-25 11:10:00+00:00,2022-06-25 07:10:00+00:00,2022-06-25 14:23:00+00:00,2022-06-25 10:23:00+00:00,1996.52,BOS,FLL,135.656412,NK,04cd04884ae000003cf6bb03_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
103,2022-06-24 00:40:00+00:00,2022-06-23 20:40:00+00:00,2022-06-24 03:56:00+00:00,2022-06-23 23:56:00+00:00,1996.52,BOS,FLL,136.056411,NK,04cd04884ade00007c2241af_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
104,2022-06-28 00:40:00+00:00,2022-06-27 20:40:00+00:00,2022-06-28 03:56:00+00:00,2022-06-27 23:56:00+00:00,1996.52,BOS,FLL,137.007122,NK,04cd04884ae200009e9b1796_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
105,2022-07-01 19:35:00+00:00,2022-07-01 15:35:00+00:00,2022-07-01 22:17:00+00:00,2022-07-01 18:17:00+00:00,1527.59,BWI,MIA,133.42451,NK,0f6b0a0b4ae6000036129dd0_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
105,2022-07-02 19:35:00+00:00,2022-07-02 15:35:00+00:00,2022-07-02 22:17:00+00:00,2022-07-02 18:17:00+00:00,1527.59,BWI,MIA,133.42451,NK,0f6b0a0b4ae70000e7bc1c6c_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
106,2022-06-25 20:38:00+00:00,2022-06-25 16:38:00+00:00,2022-06-25 22:28:00+00:00,2022-06-25 17:28:00+00:00,849.17,MSP,DTW,127.441904,NK,244d13b74ae00000336886d9_0,Detroit,Detroit Metropolitan Wayne County Airport,Base,US,Michigan,KDTW,DTW,Detroit Metropolitan Wayne County Airport,Detroit,Michigan,US,645.0,42.2123985291,-83.3534011841,America/New_York
106,2022-06-22 21:42:00+00:00,2022-06-22 16:42:00+00:00,2022-06-23 00:30:00+00:00,2022-06-22 19:30:00+00:00,1485.92,AUS,CUN,135.175218,NK,1cfb16924add00006797566c_0,Cancun,Cancun International Airport,,MX,Quintana Roo,MMUN,CUN,Cancun International Airport,Cancun,Quintana Roo,MX,22.0,21.0365009308,-86.8770980835,America/Cancun
108,2022-06-23 21:40:00+00:00,2022-06-23 17:40:00+00:00,2022-06-23 23:04:00+00:00,2022-06-23 19:04:00+00:00,441.51,BOS,ACY,125.876667,NK,074a04884ade0000eb5a37ef_0,Atlantic City,Atlantic City International Airport,Base,US,New Jersey,KACY,ACY,Atlantic City International Airport,Atlantic City,New Jersey,US,75.0,39.4575996399,-74.5772018433,America/New_York
108,2022-06-21 21:40:00+00:00,2022-06-21 17:40:00+00:00,2022-06-21 23:04:00+00:00,2022-06-21 19:04:00+00:00,441.51,BOS,ACY,125.876667,NK,074a04884adc00007da95574_0,Atlantic City,Atlantic City International Airport,Base,US,New Jersey,KACY,ACY,Atlantic City International Airport,Atlantic City,New Jersey,US,75.0,39.4575996399,-74.5772018433,America/New_York
108,2022-06-19 23:05:00+00:00,2022-06-19 19:05:00+00:00,2022-06-20 03:30:00+00:00,2022-06-19 22:30:00+00:00,3142.62,GYE,FLL,150.00994,NK,04cd174c4ada0000e4c9ad42_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-06-19 21:40:00+00:00,2022-06-19 17:40:00+00:00,2022-06-19 23:04:00+00:00,2022-06-19 19:04:00+00:00,441.51,BOS,ACY,126.827378,NK,074a04884ada00001efd6adb_0,Atlantic City,Atlantic City International Airport,Base,US,New Jersey,KACY,ACY,Atlantic City International Airport,Atlantic City,New Jersey,US,75.0,39.4575996399,-74.5772018433,America/New_York
109,2022-07-02 11:15:00+00:00,2022-07-02 07:15:00+00:00,2022-07-02 14:03:00+00:00,2022-07-02 09:03:00+00:00,1553.24,IAH,FLL,138.02735,NK,04cd230e4ae70000d9a5f782_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-06-30 11:15:00+00:00,2022-06-30 07:15:00+00:00,2022-06-30 14:03:00+00:00,2022-06-30 09:03:00+00:00,1553.24,IAH,FLL,138.02735,NK,04cd230e4ae5000033104605_0,Fort Lauderdale,Fort Lauderdale Hollywood International Airport,Base,US,Florida,KFLL,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9.0,26.072599411,-80.1527023315,America/New_York
109,2022-07-03 01:59:00+00:00,2022-07-02 21:59:00+00:00,2022-07-03 04:58:00+00:00,2022-07-02 23:58:00+00:00,1551.11,IAH,MIA,139.494013,NK,0f6b230e4ae700007b9130f4_0,Miami,Miami International Airport,Base[3],US,Florida,KMIA,MIA,Miami International Airport,Miami,Florida,US,8.0,25.7931995392,-80.2906036377,America/New_York
110,2022-06-24 13:30:00+00:00,2022-06-24 06:30:00+00:00,2022-06-24 16:36:00+00:00,2022-06-24 11:36:00+00:00,1964.96,IAH,LAS,141.378054,NK,2446230e4adf00005e81e4e5_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
110,2022-06-25 01:59:00+00:00,2022-06-24 18:59:00+00:00,2022-06-25 05:06:00+00:00,2022-06-25 00:06:00+00:00,1964.96,IAH,LAS,141.511387,NK,2446230e4adf0000e331eed7_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
111,2022-06-30 21:48:00+00:00,2022-06-30 14:48:00+00:00,2022-07-01 00:53:00+00:00,2022-06-30 19:53:00+00:00,1964.96,IAH,LAS,142.195431,NK,2446230e4ae50000df59bd11_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
111,2022-07-01 01:59:00+00:00,2022-06-30 18:59:00+00:00,2022-07-01 05:06:00+00:00,2022-07-01 00:06:00+00:00,1964.96,IAH,LAS,142.462097,NK,2446230e4ae50000d101e1cb_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
111,2022-07-02 01:59:00+00:00,2022-07-01 18:59:00+00:00,2022-07-02 05:06:00+00:00,2022-07-02 00:06:00+00:00,1964.96,IAH,LAS,142.462097,NK,2446230e4ae600007399c345_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
112,2022-07-01 16:43:00+00:00,2022-07-01 09:43:00+00:00,2022-07-01 19:35:00+00:00,2022-07-01 14:35:00+00:00,1753.06,AUS,LAS,141.412813,NK,244616924ae6000062f6a06f_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
112,2022-06-30 16:43:00+00:00,2022-06-30 09:43:00+00:00,2022-06-30 19:35:00+00:00,2022-06-30 14:35:00+00:00,1753.06,AUS,LAS,141.412813,NK,244616924ae500009da55c4c_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
112,2022-06-28 16:43:00+00:00,2022-06-28 09:43:00+00:00,2022-06-28 19:35:00+00:00,2022-06-28 14:35:00+00:00,1753.06,AUS,LAS,141.412813,NK,244616924ae3000044692217_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
112,2022-07-02 16:43:00+00:00,2022-07-02 09:43:00+00:00,2022-07-02 19:35:00+00:00,2022-07-02 14:35:00+00:00,1753.06,AUS,LAS,141.412813,NK,244616924ae700007710edcb_0,Las Vegas,Harry Reid International Airport,Base,US,Nevada,KLAS,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181.0,36.08010101,-115.1520004,America/Los_Angeles
